PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
20120101;3;11;8617;ReprEvadiu;0;0;0;0;0;0;0.128350934;0.538122316;0.333526749;0;1106;4637;2874;0;7;0;6;580;1;3533;42;52
20120101;6;6;7369;ReprEvadiu;0;0;0;0;325;0;0.040711087;0.094178315;0.865110598;0;300;694;6375;0;5;0;11;1200;1;2216;35;54
20120101;3;5;3146;ReprEvadiu;0;0;0;0;0;0.095359186;0;0.095359186;0.809281627;300;0;300;2546;0;3;0;5;551;1;594;13;21
20120101;4;9;6260;ReprEvadiu;0;0;0;0;0;0;0;0.126837061;0.873162939;0;0;794;5466;0;3;0;6;982;1;1507;31;36
20120101;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120101;4;4;10781;ReprEvadiu;0;5;426;0;109;0;0.07132919;0;0.92867081;0;769;0;10012;0;3;0;52;4634;1;4464;58;117
20120101;11;12;22843;Sucesso;0;18;471;7;2345;0.404762947;0;0.212275095;0.382961958;9246;0;4849;8748;0;8;0;32;7234;1;4108;40;158
20120101;15;10;21674;Sucesso;0;16;682;3;1981;0;0.016240657;0.036587616;0.947171726;0;352;793;20529;0;25;0;42;6756;1;1655;29;164
20120101;0;3;6298;ReprEvadiu;0;2;0;1;419;0;0;0;1;0;0;0;6298;0;1;0;14;2297;0;977;2;67
20120101;11;9;13670;Sucesso;0;2;0;0;347;0;0.124213606;0;0.875786394;0;1698;0;11972;0;15;0;29;5913;0;2229;17;87
20120101;5;8;17779;ReprEvadiu;0;3;13;6;1742;0;0;0.03374768;0.96625232;0;0;600;17179;0;4;0;15;3707;1;5766;31;69
20120101;3;9;13257;ReprEvadiu;1;6;300;32;3487;0;0;0.133137211;0.866862789;0;0;1765;11492;0;2;0;14;2569;1;2663;58;71
20120101;1;4;5799;ReprEvadiu;0;11;308;0;75;0;0.493360924;0;0.506639076;0;2861;0;2938;0;0;0;28;2782;0;30;0;68
20120101;96;21;54855;Sucesso;4;108;2966;1;3379;0.013417191;0.095342266;0.281925075;0.609315468;736;5230;15465;33424;0;27;0;75;14547;1;6965;64;652
20120101;11;7;15416;Sucesso;0;10;1240;0;0;0;0.188440581;0.661390763;0.150168656;0;2905;10196;2315;0;12;0;13;2201;1;4012;36;95
20120101;38;13;41918;Sucesso;5;38;465;0;628;0;0.155637196;0.442888497;0.401474307;0;6524;18565;16829;0;49;0;69;13142;1;6500;54;352
20120101;3;4;1978;Sucesso;0;0;0;0;0;0;0.811425683;0;0.188574317;0;1605;0;373;0;0;0;2;600;0;38;0;14
20120101;5;8;15004;Sucesso;0;0;0;0;0;0;0.15242602;0.554718742;0.292855239;0;2287;8323;4394;0;9;0;25;6714;1;5450;31;62
20120101;17;8;23160;ReprEvadiu;2;31;1244;0;0;0.480051813;0.014507772;0.01537133;0.490069085;11118;336;356;11350;0;24;0;31;8089;1;3858;35;208
20120101;18;13;36204;Sucesso;3;37;3988;2;651;0;0.108468677;0.150425367;0.741105955;0;3927;5446;26831;0;29;0;72;8924;1;7733;47;290
20120101;5;9;15926;Sucesso;0;4;0;4;728;0;0.039244004;0.413977144;0.546778852;0;625;6593;8708;0;20;0;27;6116;1;3860;48;113
20120101;39;16;54932;Sucesso;8;40;4740;14;6011;0;0.276341659;0.197698973;0.525959368;0;15180;10860;28892;0;27;0;30;7970;1;7669;62;324
20120101;23;10;23787;Sucesso;0;19;4756;2;1536;0;0.100475049;0.041283054;0.858241897;0;2390;982;20415;0;10;0;39;5286;1;4147;50;212
20120101;7;4;13528;Sucesso;0;5;640;5;1366;0.038882318;0;0.022176227;0.938941455;526;0;300;12702;0;11;0;14;3913;1;2291;28;92
20120101;19;10;27716;Sucesso;0;35;3552;0;1054;0;0;0.076742676;0.923257324;0;0;2127;25589;0;12;0;45;11199;1;3862;33;194
20120101;24;17;33751;Sucesso;1;16;1472;0;24;0.480459838;0.137210749;0.062220379;0.320109034;16216;4631;2100;10804;0;18;0;55;9517;1;6122;32;241
20120101;6;10;15468;ReprEvadiu;0;2;0;1;192;0;0.158326868;0.044155676;0.797517455;0;2449;683;12336;0;10;0;19;3383;1;4854;38;117
20120101;5;6;9727;Sucesso;0;3;0;7;752;0;0.030841986;0.228025085;0.741132929;0;300;2218;7209;0;15;0;41;2366;1;1423;36;101
20120101;9;10;13381;Sucesso;0;1;324;0;86;0.029295269;0.164412226;0.044839698;0.761452806;392;2200;600;10189;0;6;0;2;10;1;7803;50;47
20120101;5;5;14285;Sucesso;0;4;0;0;0;0;0;0;1;0;0;0;14285;0;8;0;21;5324;2;4662;27;73
20120101;13;14;36890;Sucesso;6;27;2074;0;300;0.090024397;0.468772025;0.281702358;0.15950122;3321;17293;10392;5884;0;22;0;68;14279;2;7991;40;260
20120101;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120101;2;3;2803;ReprEvadiu;0;0;0;1;381;0;0;0;1;0;0;0;2803;0;0;0;3;925;0;0;1;11
20120101;16;14;31559;Sucesso;1;21;34;0;13;0;0.044234608;0.221046294;0.734719098;0;1396;6976;23187;0;17;0;52;13185;2;3385;32;195
20120101;10;11;28248;ReprEvadiu;3;29;568;0;0;0.076854999;0.078412631;0.672330784;0.172401586;2171;2215;18992;4870;0;16;0;32;5238;1;4461;39;229
20120101;12;10;37882;Sucesso;11;41;2646;19;2111;0;0.169447231;0.296024497;0.534528272;0;6419;11214;20249;0;10;0;49;14484;0;4402;59;233
20120101;8;12;9630;Sucesso;0;1;0;0;16;0.095430945;0.067393562;0.067912773;0.769262721;919;649;654;7408;0;1;0;24;2569;0;2619;18;69
20120101;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120101;6;9;17532;Sucesso;0;5;0;0;235;0.018252339;0.436287931;0.14162674;0.403832991;320;7649;2483;7080;0;3;0;21;3948;0;6145;30;93
20120101;14;10;28105;Sucesso;4;15;2053;0;196;0;0;0;1;0;0;0;28105;0;13;0;42;10365;1;6608;37;140
20120101;2;3;2000;Sucesso;0;0;0;0;0;0;0;0.16;0.84;0;0;320;1680;0;0;0;6;1502;0;0;0;11
20120101;7;8;13707;Sucesso;0;1;41;0;0;0.021886627;0.024513023;0.076457285;0.877143066;300;336;1048;12023;0;6;0;34;4077;1;5710;25;110
20120101;3;5;3492;ReprEvadiu;0;1;243;0;20;0;0;0.244272623;0.755727377;0;0;853;2639;0;6;0;11;692;0;506;1;39
20120101;0;3;6907;ReprEvadiu;0;4;0;0;0;0.108875054;0;0;0.891124946;752;0;0;6155;0;0;0;21;2821;0;2356;10;59
20120101;20;16;55090;Sucesso;13;69;2902;23;3547;0.022454166;0.084262117;0.244690506;0.648593211;1237;4642;13480;35731;0;13;0;70;16105;1;5578;82;358
20120101;7;9;26381;Sucesso;1;10;847;0;63;0;0.133884235;0.337439824;0.528675941;0;3532;8902;13947;0;17;0;47;15533;1;1411;31;117
20120101;1;7;7519;Sucesso;0;0;0;0;0;0;0;0.079797845;0.920202155;0;0;600;6919;0;6;0;1;136;2;5359;29;24
20120101;0;3;3813;ReprEvadiu;0;0;0;0;0;0.078678206;0;0;0.921321794;300;0;0;3513;0;0;0;29;2986;0;0;0;46
20120101;26;18;28906;Sucesso;0;1;0;7;1487;0.010378468;0.053898845;0.044281464;0.891441223;300;1558;1280;25768;0;15;0;38;7300;2;6286;34;179
20120101;3;6;7042;ReprEvadiu;0;3;0;0;195;0;0;0.19610906;0.80389094;0;0;1381;5661;0;0;0;16;1391;0;1616;1;113
20120101;3;5;4344;Sucesso;1;9;0;0;0;0;0;0.732274401;0.267725599;0;0;3181;1163;0;7;0;11;478;2;1410;32;75
20120101;13;15;42519;ReprEvadiu;13;22;3827;32;2365;0.077236059;0.269550083;0.499941203;0.153272655;3284;11461;21257;6517;0;25;0;59;10225;1;6240;82;229
20120101;2;9;11988;ReprEvadiu;0;7;0;0;371;0;0.027277277;0.212128795;0.760593927;0;327;2543;9118;0;1;0;22;6043;0;421;0;107
20120101;12;7;14528;ReprEvadiu;0;19;433;0;16;0;0.056029736;0.311536344;0.632433921;0;814;4526;9188;0;0;0;34;7467;0;3602;11;133
20120101;1;5;2478;ReprEvadiu;0;0;0;0;0;0;0.090799031;0.634382567;0.274818402;0;225;1572;681;0;7;0;2;323;0;213;2;21
20120101;1;2;7554;ReprEvadiu;0;0;0;0;0;0;0;0.495896214;0.504103786;0;0;3746;3808;0;7;0;19;3175;0;1340;14;37
20120101;8;9;9631;ReprEvadiu;0;1;0;0;120;0;0.078600353;0.251375766;0.670023881;0;757;2421;6453;0;4;0;32;5120;0;1243;9;61
20120101;6;14;14257;ReprEvadiu;0;13;300;0;5;0;0.218138458;0.461597812;0.32026373;0;3110;6581;4566;0;6;0;25;5234;1;3002;24;137
20120101;6;10;16675;Sucesso;1;18;0;0;127;0.112623688;0;0.043118441;0.844257871;1878;0;719;14078;0;2;0;19;5302;1;3828;38;133
20120101;4;9;18637;Sucesso;2;10;449;0;134;0;0;0.228470247;0.771529753;0;0;4258;14379;0;10;0;25;7951;1;4140;27;93
20120101;4;3;4432;ReprEvadiu;0;4;830;0;14;0;0;0.931407942;0.068592058;0;0;4128;304;0;6;0;4;1008;0;67;0;52
20120101;0;3;3943;ReprEvadiu;0;1;0;0;0;0.082678164;0;0.628962719;0.288359117;326;0;2480;1137;0;0;0;1;12;0;326;2;14
20120101;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120101;4;4;3229;ReprEvadiu;0;3;1088;0;0;0;0;0;1;0;0;0;3229;0;10;0;0;0;0;0;4;33
20120101;10;8;13221;Sucesso;0;0;0;0;0;0;0.499810907;0.231449966;0.268739127;0;6608;3060;3553;0;5;0;15;5787;0;3863;13;52
20120101;2;9;8265;ReprEvadiu;0;2;8;0;0;0;0.40568663;0.03908046;0.55523291;0;3353;323;4589;0;4;0;16;3020;1;1750;29;60
20120101;7;5;4405;ReprEvadiu;0;0;0;0;114;0.191373439;0;0.074914869;0.733711691;843;0;330;3232;0;1;0;7;2103;0;0;0;22
20120101;7;4;3725;ReprEvadiu;0;0;0;0;0;0;0.235167785;0;0.764832215;0;876;0;2849;0;7;0;0;0;2;1171;27;31
20120101;0;4;2644;ReprEvadiu;0;1;0;0;0;0;0.113464448;0.135400908;0.751134644;0;300;358;1986;0;0;0;3;1386;0;0;0;9
20120101;8;9;6489;ReprEvadiu;0;0;0;0;19;0;0;0.357836338;0.642163662;0;0;2322;4167;0;6;0;23;2716;0;16;0;58
20120101;2;5;3541;ReprEvadiu;0;0;0;0;0;0.356396498;0;0.189212087;0.454391415;1262;0;670;1609;0;0;0;11;2849;0;0;0;16
20120101;5;12;20871;ReprEvadiu;0;5;0;29;3535;0;0.014374012;0.340472426;0.645153562;0;300;7106;13465;0;21;0;43;6464;1;3737;73;143
20120101;10;9;22289;Sucesso;0;5;196;0;112;0.015029835;0;0.067656692;0.917313473;335;0;1508;20446;0;13;0;23;7541;1;3581;38;99
20120101;2;9;10786;ReprEvadiu;0;1;0;0;29;0.028555535;0.061932134;0.049323197;0.860189134;308;668;532;9278;0;0;0;25;4366;1;2550;32;61
20120101;8;14;31709;ReprEvadiu;9;32;906;29;3128;0.248636034;0.041880854;0.013371598;0.696111514;7884;1328;424;22073;0;12;0;56;10838;1;6153;89;264
20120101;7;13;31588;Sucesso;0;23;0;7;1613;0.091870331;0.009497277;0.314423199;0.584209193;2902;300;9932;18454;0;11;0;79;12130;2;4707;59;272
20120101;11;10;26934;Sucesso;0;0;0;1;166;0.047300809;0;0.48956709;0.463132101;1274;0;13186;12474;0;16;0;48;11971;2;5974;51;125
20120101;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20120101;26;17;36060;Sucesso;1;24;375;0;1133;0.066971714;0.075318913;0.36655574;0.491153633;2415;2716;13218;17711;0;25;0;75;15250;1;3373;45;356
20120201;39;23;51653;Sucesso;8;63;1705;40;4757;0;0.023677231;0.185236095;0.791086675;0;1223;9568;40862;0;25;0;72;16946;2;7283;94;389
20120201;29;15;43339;Sucesso;4;29;1550;31;8891;0.141766077;0.101294446;0.129421537;0.62751794;6144;4390;5609;27196;0;36;0;103;10992;2;5183;75;319
20120201;2;7;12885;ReprEvadiu;1;1;0;6;1527;0;0;0.023282887;0.976717113;0;0;300;12585;0;2;0;36;6382;1;3503;19;59
20120201;11;12;13152;ReprEvadiu;0;1;0;0;0;0;0.437956204;0.368917275;0.193126521;0;5760;4852;2540;0;4;0;17;4170;2;4096;51;70
20120201;26;7;16202;ReprEvadiu;0;18;1721;1;219;0.358474262;0;0;0.641525738;5808;0;0;10394;0;12;0;21;3808;2;4726;38;152
20120201;6;13;17490;Sucesso;0;3;325;2;410;0.02481418;0.084619783;0.10102916;0.789536878;434;1480;1767;13809;0;25;0;33;5265;2;4538;47;124
20120201;13;6;5751;ReprEvadiu;0;0;0;0;0;0;0.170057381;0.829942619;0;0;978;4773;0;0;8;0;6;1009;2;2046;47;54
20120201;1;4;1200;ReprEvadiu;0;0;0;0;0;0;0;0.25;0.75;0;0;300;900;0;0;0;0;0;0;0;0;4
20120201;6;4;2088;ReprEvadiu;0;0;0;0;13;0;0;0;1;0;0;0;2088;0;3;0;0;0;2;1219;19;30
20120201;55;14;43391;ReprEvadiu;0;14;1574;1;207;0;0.316217649;0.252886543;0.430895808;0;13721;10973;18697;0;23;0;52;11491;2;9137;41;264
20120201;2;9;6760;ReprEvadiu;0;6;0;0;0;0;0.092307692;0.574704142;0.332988166;0;624;3885;2251;0;5;0;23;2847;0;1320;7;74
20120201;10;11;11320;ReprEvadiu;0;1;0;0;0;0;0.175088339;0.081095406;0.743816254;0;1982;918;8420;0;13;0;12;2843;2;3047;34;81
20120201;1;6;2470;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;2470;0;0;0;2;642;0;17;0;10
20120201;13;6;10033;ReprEvadiu;0;1;0;0;0;0;0.346257351;0.397787302;0.255955347;0;3474;3991;2568;0;29;0;14;1718;2;624;28;77
20120201;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120201;10;5;18707;ReprEvadiu;0;3;0;16;3370;0;0;0.016036778;0.983963222;0;0;300;18407;0;8;0;34;6430;2;3239;46;103
20120201;19;14;18463;Sucesso;0;21;748;0;322;0.27595732;0.039701024;0.172398852;0.511942805;5095;733;3183;9452;0;51;0;52;6097;2;2132;32;258
20120201;3;10;10613;ReprEvadiu;0;2;0;0;300;0;0.028267219;0.276924527;0.694808254;0;300;2939;7374;0;5;0;12;2712;1;3197;13;48
20120201;12;12;14850;Sucesso;0;14;98;0;89;0.023232323;0.077508418;0.157508418;0.741750842;345;1151;2339;11015;0;50;0;20;2538;2;3612;44;174
20120201;0;3;1852;ReprEvadiu;0;0;0;0;0;0;0.334233261;0.161987041;0.503779698;0;619;300;933;0;0;0;0;0;0;316;0;8
20120201;32;17;31634;Sucesso;0;10;2543;0;403;0.03572106;0.597711323;0.015616109;0.350951508;1130;18908;494;11102;0;18;0;44;10020;2;6966;47;203
20120201;33;5;11147;ReprEvadiu;0;5;375;0;17;0.135103615;0.056966;0.184354535;0.62357585;1506;635;2055;6951;0;31;0;18;3635;0;521;2;133
20120201;0;4;5031;ReprEvadiu;0;1;0;0;14;0;0.059630292;0.434307295;0.506062413;0;300;2185;2546;0;0;0;30;3684;0;103;0;40
20120201;10;8;24459;Sucesso;0;6;2016;0;0;0;0.073510773;0.362116194;0.564373032;0;1798;8857;13804;0;39;0;36;8670;2;4222;48;148
20120201;18;11;27172;Sucesso;0;8;0;9;3261;0;0.011040777;0.153061976;0.835897247;0;300;4159;22713;0;19;0;46;9160;2;3999;48;196
20120201;0;1;1138;ReprEvadiu;0;0;0;1;320;0;0;0;1;0;0;0;1138;0;0;0;0;0;0;518;1;4
20120201;3;10;24362;ReprEvadiu;1;23;830;37;7822;0.031934981;0;0.084106395;0.883958624;778;0;2049;21535;0;1;0;44;7349;1;2020;48;189
20120201;6;10;17877;ReprEvadiu;1;5;1854;4;809;0;0.059629692;0.227554959;0.712815349;0;1066;4068;12743;0;3;0;37;2283;2;4946;44;100
20120201;24;22;71220;Sucesso;1;18;1220;195;19509;0.004268464;0.026186464;0.225175512;0.744369559;304;1865;16037;53014;0;30;0;58;12561;2;5796;244;428
20120201;8;14;24990;ReprEvadiu;0;27;1088;16;3316;0;0.097719088;0.208363345;0.693917567;0;2442;5207;17341;0;12;0;28;3891;2;5096;40;192
20120201;12;13;26523;Sucesso;1;6;349;0;1259;0;0.200656034;0.011310938;0.788033028;0;5322;300;20901;0;17;0;45;5643;2;10951;99;168
20120201;31;15;53241;ReprEvadiu;0;15;1288;25;3202;0.078379444;0.200991717;0.202869969;0.51775887;4173;10701;10801;27566;0;41;0;100;16879;2;7895;102;347
20120201;26;10;38690;Sucesso;0;13;951;5;1692;0;0.081157922;0.426415094;0.492426984;0;3140;16498;19052;0;7;0;70;15747;2;11063;75;207
20120201;39;19;53642;Sucesso;1;38;1701;44;5331;0;0.030293427;0.110622274;0.8590843;0;1625;5934;46083;0;56;0;80;15448;2;5778;78;361
20120201;16;11;29079;ReprEvadiu;0;7;306;0;2209;0;0.04996733;0.203617731;0.746414939;0;1453;5921;21705;0;8;0;91;15758;0;646;5;233
20120201;28;18;41479;Sucesso;0;22;1796;7;4350;0.034306517;0.147544541;0.531015695;0.287133248;1423;6120;22026;11910;0;23;0;55;11576;2;7429;54;284
20120201;9;9;19961;ReprEvadiu;0;4;300;9;1964;0;0;0;1;0;0;0;19961;0;12;0;33;3377;2;5164;48;108
20120201;7;12;19048;ReprEvadiu;0;5;0;18;7541;0;0.015749685;0.114027719;0.870222596;0;300;2172;16576;0;4;0;27;5160;0;371;18;94
20120201;37;20;36362;Sucesso;5;34;2633;2;1665;0.019965898;0.008635389;0.548402178;0.422996535;726;314;19941;15381;0;35;0;50;10536;2;4877;47;270
20120201;13;13;29735;Sucesso;0;21;1992;5;4474;0;0.069009585;0.06359509;0.867395325;0;2052;1891;25792;0;9;0;41;8859;2;6513;35;183
20120201;8;11;47157;Sucesso;0;20;72;156;23598;0;0;0.229000997;0.770999003;0;0;10799;36358;0;9;0;36;7881;2;2237;183;206
20120201;12;15;32868;ReprEvadiu;0;4;0;0;328;0.030850675;0.084489473;0.044480954;0.840178897;1014;2777;1462;27615;0;18;0;53;10804;2;8828;42;157
20120201;18;10;19086;Sucesso;0;2;6;0;671;0.089332495;0;0.040762863;0.869904642;1705;0;778;16603;0;13;0;49;7933;2;3330;31;134
20120201;0;7;13782;ReprEvadiu;0;9;0;6;1582;0.181468582;0;0;0.818531418;2501;0;0;11281;0;0;0;20;5425;2;3466;27;64
20120201;11;16;30681;Sucesso;2;11;1288;19;4355;0.012483296;0.184120465;0.31983964;0.483556599;383;5649;9813;14836;0;33;0;25;5322;2;9274;81;211
20120201;8;12;14740;ReprEvadiu;0;0;3;6;1538;0;0.021709634;0.439620081;0.538670285;0;320;6480;7940;0;1;0;29;6180;2;2789;44;72
20120201;11;15;33668;Sucesso;1;15;1182;1;934;0;0.109154093;0.416834977;0.47401093;0;3675;14034;15959;0;22;0;83;14263;2;5155;37;224
20120201;31;12;45006;Sucesso;0;49;3882;23;8363;0.284273208;0;0.029951562;0.68577523;12794;0;1348;30864;0;14;0;46;11944;2;5940;54;304
20120201;30;18;51814;Sucesso;2;20;0;83;8822;0.114100436;0.138881383;0.274751998;0.472266183;5912;7196;14236;24470;0;44;0;53;14022;2;5756;122;302
20120201;43;17;42108;Sucesso;4;60;10255;0;391;0.059822362;0.048684336;0.439370191;0.452123112;2519;2050;18501;19038;0;31;0;49;10129;2;3640;31;291
